type,lat,lon,tags,lighting_level,police_near,cctv_count,crime_reports,safety_score,street_name,area_name
street_lamp,13.0009497,77.6240702,"{'height': '5', 'highway': 'street_lamp', 'lamp_mount': 'straight_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:shape': 'cylindrical', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,4,0.46,,Bengaluru
street_lamp,13.001122,77.6241215,"{'height': '5', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,3,0.52,Milton Street,Bengaluru
street_lamp,13.0011181,77.6241336,"{'height': '5', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,0,0.7,Milton Street,Bengaluru
street_lamp,13.0011011,77.6241135,"{'height': '5', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '110', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,3,0.52,Milton Street,Bengaluru
street_lamp,13.001027,77.6240834,"{'height': '5', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '110', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,3,0.52,,Bengaluru
street_lamp,13.0009747,77.6240843,"{'height': '5', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '110', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,0,0.7,,Bengaluru
street_lamp,13.0010551,77.6241148,"{'height': '5', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '110', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,2,0.58,Milton Street,Bengaluru
street_lamp,13.0010708,77.6242795,"{'height': '5', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,3,0.52,Milton Street,Bangalore
street_lamp,13.0010959,77.6242027,"{'height': '5', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '20', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,2,0.58,Milton Street,Bengaluru
street_lamp,13.0010514,77.6242412,"{'height': '10', 'highway': 'street_lamp', 'lamp_mount': 'bent_mast', 'lamp_type': 'led', 'light:colour': 'white', 'light:direction': '230', 'light:tilt': '-90', 'material': 'metal', 'support': 'pole'}",10,0,0,4,0.46,Milton Street,Bangalore
street_lamp,12.9802683,77.6378795,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visible': 'visible'}",10,0,0,0,0.7,,Bengaluru
street_lamp,12.9803475,77.6375668,{'highway': 'street_lamp'},10,0,0,1,0.64,,Bengaluru
street_lamp,12.9803806,77.6374561,{'highway': 'street_lamp'},10,0,0,2,0.58,4th Main Road,Bengaluru
street_lamp,12.9799741,77.6379016,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'clear'}",10,0,0,3,0.52,12th Cross,Bengaluru
street_lamp,12.9800726,77.6374645,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'clear'}",10,0,0,1,0.64,5th Main Road,Bengaluru
street_lamp,12.9788328,77.636906,{'highway': 'street_lamp'},10,0,0,2,0.58,Indiranagar Double Road,Bengaluru
street_lamp,12.9788408,77.6372482,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'clear'}",10,0,0,0,0.7,12th A Cross,Bengaluru
street_lamp,12.9789319,77.6367529,{'highway': 'street_lamp'},10,0,0,2,0.58,Double Road,Bengaluru
street_lamp,12.9791017,77.6369349,{'highway': 'street_lamp'},10,0,0,2,0.58,Double Road,Bengaluru
street_lamp,12.9791116,77.6367858,{'highway': 'street_lamp'},10,0,0,4,0.46,Double Road,Bengaluru
street_lamp,12.9792962,77.6369652,{'highway': 'street_lamp'},10,0,0,3,0.52,12th A Cross,Bengaluru
street_lamp,12.9793012,77.6368287,{'highway': 'street_lamp'},10,0,0,0,0.7,Double Road,Bengaluru
street_lamp,12.9794341,77.6368565,{'highway': 'street_lamp'},10,0,0,2,0.58,Indiranagar Double Road,Bengaluru
street_lamp,12.979439,77.6369879,{'highway': 'street_lamp'},10,0,0,1,0.64,Indiranagar Double Road,Bengaluru
street_lamp,12.979796,77.6369323,{'highway': 'street_lamp'},10,0,0,1,0.64,Indiranagar Double Road,Bengaluru
street_lamp,12.9799807,77.6371067,{'highway': 'street_lamp'},10,0,0,2,0.58,"5th main, Paramahansa Yogananda Rd, Stage 1, Indiranagar",Bengaluru
street_lamp,12.9800127,77.6369652,{'highway': 'street_lamp'},10,0,0,0,0.7,5th Main Road,Bengaluru
street_lamp,12.9805079,77.6378856,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'visible'}",10,0,0,2,0.58,12th Cross,Bengaluru
street_lamp,12.9807768,77.6378746,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visible': 'visible'}",10,0,0,3,0.52,12th Cross,Bengaluru
street_lamp,12.9809967,77.6378681,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'visible'}",10,0,0,1,0.64,12th Cross,Bengaluru
street_lamp,12.9812283,77.6378609,{'highway': 'street_lamp'},10,0,0,4,0.46,12th Cross,Bengaluru
street_lamp,12.9816701,77.6378347,{'highway': 'street_lamp'},10,0,0,3,0.52,12th Cross,Bengaluru
street_lamp,12.9819807,77.6378139,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'obstructed'}",10,0,0,1,0.64,,Bengaluru
street_lamp,12.982224,77.6378073,{'highway': 'street_lamp'},10,0,0,3,0.52,12th Cross Road,Bengaluru
street_lamp,12.9786375,77.6354564,{'highway': 'street_lamp'},10,0,0,3,0.52,7th Main,Bengaluru
street_lamp,12.9786472,77.6356847,{'highway': 'street_lamp'},10,0,0,0,0.7,7th Main,Bengaluru
street_lamp,12.9786569,77.635958,{'highway': 'street_lamp'},10,0,0,3,0.52,7th Main,Bengaluru
street_lamp,12.97868,77.6348737,{'highway': 'street_lamp'},10,0,0,4,0.46,16th Cross,Bengaluru
street_lamp,12.9787127,77.6351728,{'highway': 'street_lamp'},10,0,0,1,0.64,15th Cross,Bengaluru
street_lamp,12.9787214,77.63541,{'highway': 'street_lamp'},10,0,0,2,0.58,15th Cross,Bengaluru
street_lamp,12.9789319,77.6354302,{'highway': 'street_lamp'},10,0,0,3,0.52,15th Cross Road,Bengaluru
street_lamp,12.9791198,77.6354681,{'highway': 'street_lamp'},10,0,0,4,0.46,15th Cross Road,Bengaluru
street_lamp,12.9795469,77.6355531,{'highway': 'street_lamp'},10,0,0,3,0.52,15th Cross Road,Bengaluru
street_lamp,12.9797401,77.6355831,{'highway': 'street_lamp'},10,0,0,0,0.7,"15th Cross Road, 2nd Stage, Indira Nagar II Stage, Hoysala Nagar, Indiranagar",Bengaluru
street_lamp,12.9799464,77.6356297,{'highway': 'street_lamp'},10,0,0,1,0.64,,Bengaluru
street_lamp,12.9801692,77.6365107,{'highway': 'street_lamp'},10,0,0,4,0.46,5th Main Road,Bangalore
street_lamp,12.98025,77.635693,{'highway': 'street_lamp'},10,0,0,2,0.58,,Bengaluru
street_lamp,12.9802918,77.6364268,{'highway': 'street_lamp'},10,0,0,2,0.58,13th Cross,Bangalore
street_lamp,12.9803245,77.6362253,{'highway': 'street_lamp'},10,0,0,2,0.58,"5th main, 13th Cross",Bengaluru
street_lamp,12.9803665,77.6359671,{'highway': 'street_lamp'},10,0,0,4,0.46,"5th main, 13th Cross",Bengaluru
street_lamp,12.9804053,77.6357304,{'highway': 'street_lamp'},10,0,0,4,0.46,,Bengaluru
street_lamp,12.9786536,77.6366898,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'clear'}",10,0,0,2,0.58,Indiranagar Double Road,Bengaluru
street_lamp,12.9802011,77.6369805,{'highway': 'street_lamp'},10,0,0,3,0.52,,Bengaluru
street_lamp,12.9802367,77.6367656,{'highway': 'street_lamp'},10,0,0,2,0.58,5th Main Road,Bengaluru
street_lamp,12.9786987,77.6393601,{'highway': 'street_lamp'},10,0,0,2,0.58,9th Cross Road,Bengaluru
street_lamp,12.9790247,77.6393396,{'highway': 'street_lamp'},10,0,0,4,0.46,9th Cross Road,Bengaluru
street_lamp,12.9792166,77.6393535,{'highway': 'street_lamp'},10,0,0,0,0.7,9th Cross Road,Bengaluru
street_lamp,12.979422,77.6393535,{'highway': 'street_lamp'},10,0,0,0,0.7,9th Cross Road,Bengaluru
street_lamp,12.9796385,77.6393291,{'highway': 'street_lamp'},10,0,0,3,0.52,9th Cross Road,Bengaluru
street_lamp,12.9797525,77.6393158,{'highway': 'street_lamp'},10,0,0,4,0.46,9th Cross Road,Bengaluru
street_lamp,12.9822699,77.6382607,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'partially_obstructed'}",10,0,0,4,0.46,11th Cross Road,Bengaluru
street_lamp,12.9785829,77.6361756,{'highway': 'street_lamp'},10,0,0,2,0.58,13th Cross Road,Bengaluru
street_lamp,12.9789703,77.6362565,{'highway': 'street_lamp'},10,0,0,1,0.64,13th Cross Road,Bengaluru
street_lamp,12.9796378,77.6363856,{'highway': 'street_lamp'},10,0,0,2,0.58,13th cross,Bengaluru
street_lamp,12.9801654,77.6388141,{'highway': 'street_lamp'},10,0,0,1,0.64,10th Cross Road,Bengaluru
street_lamp,12.9806689,77.6387931,{'highway': 'street_lamp'},10,0,0,2,0.58,10th Cross Road,Bengaluru
street_lamp,12.9810214,77.6387894,{'highway': 'street_lamp'},10,0,0,0,0.7,10th Cross Road,Bengaluru
street_lamp,12.9820092,77.6387098,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'visible'}",10,0,0,0,0.7,"9th Cross Rd, 2nd Stage, Indira Nagar II Stage, Hoysala Nagar, Indiranagar",Bangalore
street_lamp,12.9783795,77.6376955,{'highway': 'street_lamp'},10,0,0,1,0.64,Chinmaya Mission Hospital Road,Bengaluru
street_lamp,12.9790061,77.6379356,"{'highway': 'street_lamp', 'lamp_type': 'led', 'support': 'pole', 'visibility': 'clear'}",10,0,0,3,0.52,12th Cross,Bengaluru
street_lamp,12.9792338,77.6379318,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'clear'}",10,0,0,1,0.64,12th Cross,Bengaluru
street_lamp,12.9795527,77.6379141,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'clear'}",10,0,0,2,0.58,12th Cross,Bengaluru
street_lamp,12.9806272,77.6370878,{'highway': 'street_lamp'},10,0,0,0,0.7,Indiranagar Double Road,Bangalore
street_lamp,12.9813399,77.6373267,{'highway': 'street_lamp'},10,0,0,2,0.58,Indiranagar Double Road,Bengaluru
street_lamp,12.9801922,77.6371378,{'highway': 'street_lamp'},10,0,0,4,0.46,,Bengaluru
street_lamp,12.9804197,77.6356403,{'highway': 'street_lamp'},10,0,0,2,0.58,15th Cross,Bengaluru
street_lamp,12.9804289,77.6370336,{'highway': 'street_lamp'},10,0,0,3,0.52,,Bengaluru
street_lamp,12.9804536,77.635432,{'highway': 'street_lamp'},10,0,0,1,0.64,5th Main Road,Bengaluru
street_lamp,12.9804442,77.6372108,{'highway': 'street_lamp'},10,0,0,1,0.64,,Bengaluru
street_lamp,12.9804893,77.6352121,{'highway': 'street_lamp'},10,0,0,4,0.46,16th Cross,Bengaluru
street_lamp,12.9805208,77.6350186,{'highway': 'street_lamp'},10,0,0,1,0.64,17th Cross,Bengaluru
street_lamp,12.9805143,77.6366166,{'highway': 'street_lamp'},10,0,0,0,0.7,13th cross,Bengaluru
street_lamp,12.9805498,77.6348403,{'highway': 'street_lamp'},10,0,0,1,0.64,,Bengaluru
street_lamp,12.9806097,77.6363185,{'highway': 'street_lamp'},10,0,0,3,0.52,4th Main,Bengaluru
street_lamp,12.9806524,77.6360787,{'highway': 'street_lamp'},10,0,0,3,0.52,4th Main,Bengaluru
street_lamp,12.9807113,77.6357743,{'highway': 'street_lamp'},10,0,0,3,0.52,4th Main,Bengaluru
street_lamp,12.9807357,77.6352552,{'highway': 'street_lamp'},10,0,0,0,0.7,16th Cross,Bengaluru
street_lamp,12.9807763,77.6366708,{'highway': 'street_lamp'},10,0,0,2,0.58,13th Cross,Bangalore
street_lamp,12.9807926,77.6348882,{'highway': 'street_lamp'},10,0,0,0,0.7,4th Main Road,Bengaluru
street_lamp,12.9808546,77.6371587,{'highway': 'street_lamp'},10,0,0,1,0.64,Indiranagar Double Road,Bengaluru
street_lamp,12.9809368,77.6352843,{'highway': 'street_lamp'},10,0,0,4,0.46,16th Cross,Bengaluru
street_lamp,12.9809795,77.6363351,{'highway': 'street_lamp'},10,0,0,3,0.52,3rd A Main,Bengaluru
street_lamp,12.9810018,77.6372129,{'highway': 'street_lamp'},10,0,0,4,0.46,Indiranagar Double Road,Bengaluru
street_lamp,12.981014,77.6361287,{'highway': 'street_lamp'},10,0,0,4,0.46,3rd A Main,Bengaluru
street_lamp,12.9810455,77.6367448,{'highway': 'street_lamp'},10,0,0,2,0.58,13th Cross Road,Bengaluru
street_lamp,12.9810496,77.6349247,{'highway': 'street_lamp'},10,0,0,1,0.64,17th Cross,Bengaluru
street_lamp,12.9810628,77.6358556,{'highway': 'street_lamp'},10,0,0,4,0.46,3rd A Main Road,Bengaluru
street_lamp,12.9811156,77.6353302,{'highway': 'street_lamp'},10,0,0,0,0.7,16th Cross,Bengaluru
street_lamp,12.9811522,77.6372546,{'highway': 'street_lamp'},10,0,0,4,0.46,2nd Main,Bengaluru
street_lamp,12.9812903,77.6353719,{'highway': 'street_lamp'},10,0,0,2,0.58,16th Cross,Bengaluru
street_lamp,12.9812921,77.6368007,{'highway': 'street_lamp'},10,0,0,4,0.46,2nd Main Road,Bengaluru
street_lamp,12.981336,77.634982,{'highway': 'street_lamp'},10,0,0,0,0.7,17th Cross,Bengaluru
street_lamp,12.9813657,77.6363506,{'highway': 'street_lamp'},10,0,0,2,0.58,2nd Main Road,Bengaluru
street_lamp,12.9814292,77.6359626,{'highway': 'street_lamp'},10,0,0,0,0.7,15th Cross Road,Bengaluru
street_lamp,12.9814762,77.6356749,{'highway': 'street_lamp'},10,0,0,1,0.64,2nd Main Road,Bengaluru
street_lamp,12.9815103,77.6354669,{'highway': 'street_lamp'},10,0,0,2,0.58,,
street_lamp,12.9815768,77.6350602,{'highway': 'street_lamp'},10,0,0,1,0.64,,
street_lamp,12.9816835,77.6374147,{'highway': 'street_lamp'},10,0,0,4,0.46,,Bengaluru
street_lamp,12.9818958,77.6375913,{'highway': 'street_lamp'},10,0,0,2,0.58,,Bengaluru
street_lamp,12.9819595,77.6374805,{'highway': 'street_lamp'},10,0,0,4,0.46,12th Cross,Bengaluru
street_lamp,12.9821863,77.6374735,{'highway': 'street_lamp'},10,0,0,4,0.46,,Bengaluru
street_lamp,12.9825701,77.6348628,{'highway': 'street_lamp'},10,0,0,4,0.46,Swamy Vivekananda Road,Bengaluru
street_lamp,12.982669,77.6362254,{'highway': 'street_lamp'},10,0,0,4,0.46,Swamy Vivekananda Road,Bengaluru
street_lamp,12.9827186,77.6356166,{'highway': 'street_lamp'},10,0,0,4,0.46,Swamy Vivekananda Road,Bengaluru
street_lamp,12.9827584,77.6367257,{'highway': 'street_lamp'},10,0,0,1,0.64,,Bengaluru
street_lamp,12.982917,77.6372956,{'highway': 'street_lamp'},10,0,0,2,0.58,,Bengaluru
street_lamp,12.9781385,77.6349594,{'highway': 'street_lamp'},10,0,0,0,0.7,Chinmaya Mission Hospital Road,Bengaluru
street_lamp,12.9782844,77.6351479,"{'highway': 'street_lamp', 'lamp_mount': 'straight_mast'}",10,0,0,1,0.64,Chinmaya Mission Hospital Road,Bengaluru
street_lamp,12.9782803,77.6348069,{'highway': 'street_lamp'},10,0,0,1,0.64,Chinmaya Mission Hospital Road,Bengaluru
street_lamp,12.9788475,77.6349094,{'highway': 'street_lamp'},10,0,0,0,0.7,16th Cross,Bengaluru
street_lamp,12.9790741,77.6349515,{'highway': 'street_lamp'},10,0,0,3,0.52,16th Cross Road,Bengaluru
street_lamp,12.9795022,77.6350247,{'highway': 'street_lamp'},10,0,0,1,0.64,16th Cross Road,Bengaluru
street_lamp,12.9797733,77.6350613,{'highway': 'street_lamp'},10,0,0,4,0.46,,Bengaluru
street_lamp,12.9800373,77.6351254,{'highway': 'street_lamp'},10,0,0,1,0.64,,Bengaluru
street_lamp,12.9803037,77.6351771,{'highway': 'street_lamp'},10,0,0,0,0.7,5th Main Road,Bengaluru
street_lamp,12.9804044,77.6352501,{'highway': 'street_lamp'},10,0,0,0,0.7,5th Main Road,Bengaluru
street_lamp,12.9790523,77.6372758,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'clear'}",10,0,0,3,0.52,12th A Cross,Bengaluru
street_lamp,12.9792681,77.6372669,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'partially_obstructed'}",10,0,0,1,0.64,12th A Cross,Bengaluru
street_lamp,12.9802396,77.638331,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'visible'}",10,0,0,2,0.58,,Bengaluru
street_lamp,12.9780767,77.6333943,{'highway': 'street_lamp'},10,0,0,3,0.52,"Chinmaya Mission Hospital Road, Eshwara Layout, Indiranagar",Bengaluru
street_lamp,12.9780868,77.6335198,{'highway': 'street_lamp'},10,0,0,1,0.64,Chinmaya Mission Hospital Road,Bengaluru
street_lamp,12.9780895,77.6336835,{'highway': 'street_lamp'},10,0,0,2,0.58,Chinmaya Mission Hospital Road,Bengaluru
street_lamp,12.9780904,77.6340734,{'highway': 'street_lamp'},10,0,0,1,0.64,Chinmaya Mission Hospital Road,Bengaluru
street_lamp,12.9782477,77.6339655,{'highway': 'street_lamp'},10,0,0,3,0.52,Chinmaya Mission Hospital Road,Bengaluru
street_lamp,12.9782634,77.6342968,{'highway': 'street_lamp'},10,0,0,1,0.64,Chinmaya Mission Hospital Road,Bengaluru
street_lamp,12.9782723,77.6345723,{'highway': 'street_lamp'},10,0,0,3,0.52,"Chinmaya Mission Hospital Main Road, 2nd Stage, Indranagar",Bangalore
street_lamp,12.9805663,77.6383528,{'highway': 'street_lamp'},10,0,0,1,0.64,11th Cross Road,Bengaluru
street_lamp,12.9808919,77.6383393,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'visible'}",10,0,0,1,0.64,11th Cross Road,Bengaluru
street_lamp,12.9813452,77.6383173,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'visible'}",10,0,0,4,0.46,11th Cross Road,Bengaluru
street_lamp,12.9816834,77.638292,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'partially_obstructed'}",10,0,0,0,0.7,11th Cross Road,Bengaluru
street_lamp,12.9819901,77.6382683,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'partially-obstructed'}",10,0,0,2,0.58,11th Cross Road,Bengaluru
street_lamp,12.9827066,77.6381879,{'highway': 'street_lamp'},10,0,0,1,0.64,,Bengaluru
street_lamp,12.98282,77.6382254,{'highway': 'street_lamp'},10,0,0,2,0.58,,Bengaluru
street_lamp,12.9831016,77.6381499,{'highway': 'street_lamp'},10,0,0,1,0.64,Swamy Vivekananda Road,Bengaluru
street_lamp,12.9831478,77.6382447,{'highway': 'street_lamp'},10,0,0,2,0.58,Swamy Vivekananda Road,Bengaluru
street_lamp,12.9798842,77.6397438,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'support': 'pole', 'visibility': 'clear'}",10,0,0,4,0.46,5th Main Road,Bengaluru
street_lamp,12.9799986,77.6401878,"{'highway': 'street_lamp', 'lamp_type': 'sodium_vapor', 'visibility': 'clear'}",10,0,0,4,0.46,5th Main Road,Bengaluru
street_lamp,12.9800157,77.6396953,{'highway': 'street_lamp'},10,0,0,1,0.64,5th Main Road,Bengaluru
